label,#,URL,filepath,title,authors_attributed,num_characters,num_words,date,google_sentiment_score,google_sentiment_magnitude,msft_sentiment_score
0,295,http://www.cnn.com/2016/10/13/politics/trump-defends-himself-against-allegations-of-groping-women/,./credible/r_481_Trumpdefendshimselfa.txt,Trump defends himself against allegations of groping women,1,3171,537,10/13/2016,-0.3,13.4,0.0177735965699
0,460,http://www.abcnews.go.com/Politics/donald-trump-sees-sinister-deal-republican-revolt/story?id=42758016,./credible/r_85_DonaldTrumpSeesSinist.txt,Donald Trump Sees Sinister Deal Behind Republican Revolt,6,4226,702,10/13/2016,-0.1,19.1,0.0381954796612
0,464,http://www.abcnews.go.com/US/hurricane-matthew-deal-damage-claims/story?id=42760415,./credible/r_113_HurricaneMatthewHowt.txt,Hurricane Matthew: How to Deal With Damage Claims,2,4255,731,10/13/2016,0,11.4,0.00273030018434
0,638,http://www.abcnews.go.com/Business/wells-fargo-ceo-amid-accounts-scandal/story?id=42762133,./credible/r_115_WellsFargoCEOOutAmid.txt,Wells Fargo CEO Out Amid Accounts Scandal,2,5215,849,10/13/2016,-0.3,15.5,0.999949097633
0,703,http://www.washingtonpost.com/news/the-fix/wp/2016/10/13/donald-trumps-facing-an-apocalyptic-election-scenario-thanks-to-women-voters/,./credible/r_856_DonaldTrumpisfacinga.txt,Donald Trump is facing an apocalyptic election scenario thanks to women voters,1,5634,959,10/13/2016,0,17,0.999986678362
0,990,http://www.nytimes.com/2016/10/13/us/politics/donald-trump-women.html,./credible/r_768_TwoWomenSayDonaldTru.txt,Two Women Say Donald Trump Touched Them Inappropriately,2,9067,1598,10/13/2016,-0.2,43.2,0.00355011457577
0,150,http://www.abcnews.go.com/Politics/clinton-tells-degeneres-trump-stalked-debate-upset-leaked/story?id=42795337,./credible/r_60_ClintonTellsDeGeneres.txt,Clinton Tells DeGeneres: Trump Stalked Me During Debate Because He Was Upset About Leaked Tape,2,2270,380,10/14/2016,-0.1,9.5,0.0448877811432
0,212,http://www.cbsnews.com/news/donald-trump-denies-blames-sexual-assault-allegations-on-clintons-threatens-hillary-jail/,./credible/r_384_Trumpsayssexualassau.txt,Trump says sexual assault allegations are orchestrated by the Clintons,0,2705,443,10/14/2016,-0.1,7.6,0.000133903318783
0,225,http://www.reuters.com/article/us-usa-election-poll-idUSKBN12E2CS,./credible/r_1012_Clintonleadsby7poin.txt,Clinton leads by 7 points as Trump faces grope claims: ReutersIpsos poll,1,2746,422,10/14/2016,0,5.7,0.998259037733
0,935,http://www.foxnews.com/politics/2016/10/14/fox-news-poll-clinton-leads-trump-by-7-points.html,./credible/r_563_FoxNewsPollClintonle.txt,Fox News Poll: Clinton leads Trump by 7 points,1,8137,1329,10/14/2016,0,24.8,1.0
0,1018,http://www.bbc.com/news/election-us-2016-37548004,./credible/r_195_USelection2016Presid.txt,US election 2016: Presidential race goes down the drain,2,10525,1729,10/15/2016,0,28.2,0.859112918377
0,465,http://www.nytimes.com/2016/10/16/us/politics/trump-clinton-money.html,./credible/r_717_HillaryClintonBuilds.txt,Hillary Clinton Builds $150 Million War Chest Doubling Donald Trump,2,4276,694,10/16/2016,0,14.2,0
0,873,http://www.nytimes.com/2016/10/16/us/politics/wikileaks-hack-hillary-clinton-emails.html,./credible/r_781_HackedTranscriptsRev.txt,Hacked Transcripts Reveal a Genial Hillary Clinton at Goldman Sachs Events,2,7136,1173,10/16/2016,-0.2,22,0
0,254,http://www.abcnews.go.com/Business/feds-online-free-trials/story?id=42879762,./credible/r_139_FedsGoAfterOnlineFre.txt,Feds Go After Online Free Trials That Arent,2,2918,493,10/18/2016,-0.2,12.2,0.000223919894779
0,644,http://www.nytimes.com/2016/10/18/us/politics/donald-melania-trump-women.html,./credible/r_796_TheyreLiesMelaniaTru.txt,‘They’re Lies’: Melania Trump Rejects Women’s Claims That Husband Groped Them,2,5282,904,10/18/2016,0,16.6,0.973223358393
0,94,http://www.fox13news.com/news/politics/212981786-story,./credible/r_656_PollClintonleadsTrum.txt,Poll: Clinton leads Trump in Florida 49 to 45 percent,0,1794,322,10/19/2016,0.1,5.8,0.880023509264
0,455,http://www.abcnews.go.com/Politics/donald-trump-slams-clinton-wikileaks-emails/story?id=42743927,./credible/r_94_DonaldTrumpSlamsClint.txt,Donald Trump Slams Clinton for WikiLeaks Emails,2,4197,704,10/19/2016,-0.2,16.8,0.986410051584
0,35,http://www.abcnews.go.com/Business/wells-fargo-facing-criminal-investigation-california/story?id=42922933,./credible/r_140_WellsFargoFacingCrim.txt,Wells Fargo Facing Criminal Investigation in California,4,1200,178,10/20/2016,-0.7,4.3,0.967557996511
0,268,http://www.fox8live.com/story/33437911/exclusive-poll-trump-holds-strong-lead-over-clinton-in-louisiana,./credible/r_660_ExclusivePollTrumpho.txt,Exclusive Poll: Trump holds strong lead over Clinton in Louisian - FOX 8 WVUE New Orleans News Weather Sports Social,2,2992,507,10/20/2016,0,7.5,0.916864424944
0,763,http://www.fox29.com/news/212676502-story,./credible/r_662_Trumponacceptingthee.txt,Trump on accepting the election results: ‘If I win,0,6022,982,10/20/2016,0,21.4,0.79870685935
0,67,http://www.fox29.com/news/213008885-story,./credible/r_625_DonaldTrumpcampaigns.txt,Donald Trump campaigns in Newtown Pa,0,1493,240,10/21/2016,0,8.7,0
0,471,http://www.bbc.co.uk/news/election-us-2016-37741792,./credible/r_290_USelectionTrumpoutli.txt,US election: Trump outlines plan for first 100 days,0,4288,721,10/22/2016,-0.1,16.2,0
0,842,http://www.cbsnews.com/news/cbs-battleground-tracker-hillary-clinton-leads-florida-donald-trump-narrowly-leads-texas/,./credible/r_351_ClintonleadsinFlorid.txt,Clinton leads in Florida Trump narrowly leads in Texas - CBS Battleground Tracker,0,6784,1180,10/23/2016,0,16.5,0.999991565943
0,1030,http://www.bbc.com/news/election-us-2016-37641814,./credible/r_269_USelectionWhatarethe.txt,US election: What are the sexual allegations against Donald Trump?,0,11288,1970,10/23/2016,-0.2,47.8,0.00513483677059
0,668,http://www.abcnews.go.com/Politics/clinton-vaults-double-digit-lead-boosted-broad-disapproval/story?id=42993821,./credible/r_15_ClintonVaultstoaDoubl.txt,Clinton Vaults to a Double-Digit Lead Boosted by Broad Disapproval of Trump (POLL),3,5424,862,10/24/2016,-0.1,18.4,0.999806046486
0,893,http://www.nytimes.com/2016/10/24/us/politics/hillary-clinton-campaign-donald-trump.html,./credible/r_691_HillaryClintonPresse.txt,Hillary Clinton Presses Her Advantage Over a Struggling Donald Trump,2,7447,1241,10/24/2016,-0.1,19.6,0.001242647646
0,222,http://www.abcnews.go.com/Business/wells-fargo-races-repair-brand-commitment-tv-ad/story?id=43043059,./credible/r_136_WellsFargoRacestoRep.txt,Wells Fargo Races to Repair Brand With New Commitment TV Ad Campaign,2,2741,454,10/25/2016,-0.3,7,0.999153494835
0,500,http://www.cnn.com/2016/10/25/politics/donald-trump-hillary-clinton-world-war-iii-syria/,./credible/r_458_TrumpwarnsofWorldWar.txt,Trump warns of World War III if Clinton is elected,1,4455,755,10/25/2016,0,7.7,0
0,958,http://www.reuters.com/article/us-usa-election-idUSKCN12N0N1,./credible/r_974_ClintonslamsTrumpfor.txt,Clinton slams Trump for comments on offensive against Islamic State,2,8500,1346,10/25/2016,0,26.6,0.0116283958778
0,540,http://www.bbc.com/news/election-us-2016-37766786,./credible/r_164_TrumpClintonsforeign.txt,Trump: Clintons foreign policy plan would start WW3,0,4663,776,10/26/2016,0,10.4,0
0,845,http://www.foxnews.com/politics/2016/10/26/fox-news-poll-clinton-leads-trump-by-three-points.html,./credible/r_540_FoxNewsPollClintonle.txt,Fox News Poll: Clinton leads Trump by three points,1,6801,1104,10/26/2016,0,21,1.0
0,140,http://www.nytimes.com/2016/10/27/us/politics/trump-reaction-gingrich.html,./credible/r_807_DonaldTrumpPraisesNe.txt,Donald Trump Praises Newt Gingrich for His Exchange With Megyn Kelly,1,2240,368,10/27/2016,-0.2,8.9,0.00203603552654
0,635,http://www.abcnews.go.com/US/telemarketing-terror-call-good/story?id=43103252,./credible/r_128_TelemarketingTerrorW.txt,Telemarketing Terror: When Do Not Call Does No Good,2,5191,883,10/27/2016,-0.1,20,0
0,892,http://www.washingtonpost.com/news/monkey-cage/wp/2016/10/27/what-does-beijing-think-about-the-u-s-elections/,./credible/r_905_Chinasstaterunmediaf.txt,China’s state-run media favors Clinton over Trump,0,7444,1131,10/27/2016,0,22.2,0.0639939233661
0,285,http://www.bbc.com/news/election-us-2016-37805938,./credible/r_166_USelection2016Howdam.txt,US election 2016: How damaging is this for Clinton?,2,3107,511,10/28/2016,-0.4,12.6,0.00199691182934
0,622,http://www.bbc.co.uk/news/election-us-2016-37792702,./credible/r_294_USelection2016Michel.txt,US election 2016: Michelle Obama campaigns with her girl Hillary Clinton,0,5107,851,10/28/2016,0,18.9,1.0
0,750,http://www.nytimes.com/2016/10/28/us/politics/hillary-clinton-michelle-obama.html,./credible/r_803_HillaryClintonBasksi.txt,Hillary Clinton Basks in First Lady’s Soaring Popularity on the Campaign Trail,1,5906,1009,10/28/2016,0,18.9,0
0,863,http://www.foxnews.com/politics/2016/10/28/fbi-reopens-investigation-into-clinton-email-use.html,./credible/r_537_FBIreopensClintonpro.txt,FBI reopens Clinton probe after new emails found in Anthony Weiner case,0,7030,1128,10/28/2016,-0.2,19.7,0.999999672174
0,940,http://www.reuters.com/article/us-usa-election-clinton-idUSKCN12S299,./credible/r_970_Clintonemailproblemr.txt,Clinton email problem resurfaces as FBI announces review,2,8204,1317,10/29/2016,-0.2,27.6,0.988776117563
0,981,http://www.washingtonpost.com/news/fact-checker/wp/2016/10/29/the-clinton-email-probe-questions-and-answers/,./credible/r_827_TheClintonemailprobe.txt,The Clinton email probe: Questions and answers,2,8896,1438,10/29/2016,-0.2,31.8,0.000264434580458
0,6,http://www.fox29.com/unusual/214562638-story,./credible/r_649_Womanallegedlyillega.txt,Woman allegedly illegally votes for Trump twice: Votes are rigged,0,792,140,10/30/2016,-0.3,2.5,0.0083716352522
0,306,http://www.cbsnews.com/news/harry-reid-letter-fbi-james-comey-clinton-emails-trump-russia-ties-hatch-act/,./credible/r_346_HarryReidaccusesCome.txt,Harry Reid accuses Comey of sitting on proof of Trump-Russia ties possible Hatch Act violation,1,3274,514,10/30/2016,-0.1,7.1,0.982383221388
0,327,http://www.abcnews.go.com/Politics/fbi-obtains-warrant-needed-start-reviewing-emails-found/story?id=43179164,./credible/r_13_FBIObtainsWarrantNeed.txt,FBI Obtains Warrant Needed to Start Reviewing Emails Found on Laptop Used by Clinton Aide,2,3423,549,10/31/2016,-0.2,7.3,0.999999880791
0,43,http://www.fox29.com/news/local-news/215895993-story,./credible/r_611_CityofPhiladelphiafi.txt,City of Philadelphia files motion for injunction to stop SEPTA strike on Election Day,0,1275,206,11/1/2016,0.1,3.3,0.0133321862668
0,338,http://www.nytimes.com/2016/11/01/us/politics/presidential-election.html,./credible/r_800_PresidentialElection.txt,Presidential Election: Ryan Voted for Trump; Jay Z to Join Clinton,1,3502,589,11/1/2016,0,12.7,0.947011649609
0,869,http://www.nytimes.com/2016/11/01/us/politics/hillary-clinton-huma-abedin-emails-fbi.html,./credible/r_684_FBIBeginsReviewofCli.txt,FBI Begins Review of Clinton Aide’s Emails,3,7070,1116,11/1/2016,-0.1,20.5,0.999999880791
0,46,http://www.fox13news.com/news/local-news/215055154-story,./credible/r_640_Freeelectiondaychild.txt,Free election day childcare helps parents get to the polls,0,1323,231,11/2/2016,0.1,3.8,0.999999910593
0,402,http://www.bbc.co.uk/news/election-us-2016-37854392,./credible/r_276_USelection2016Obamad.txt,US election 2016: Obama decries Clinton email innuendo,0,3889,640,11/2/2016,-0.2,14.4,0.239215105772
0,619,http://www.bbc.com/news/magazine-37775173,./credible/r_323_TheAmericanstudentwh.txt,The American student who gave Cambodian children a chance to get clean,1,5090,867,11/2/2016,0.1,19.9,0.995334029198
0,289,http://www.bbc.co.uk/news/world-us-canada-37856319,./credible/r_325_WorldSeriesbaseballC.txt,World Series baseball: Chicago Cubs end 108-year wait for win,0,3120,527,11/3/2016,0,12.4,0.999999701977
0,311,http://www.reuters.com/article/us-usa-election-fbi-leaks-idUSKBN12Y2QD,./credible/r_1093_FBIfearofleaksdrove.txt,FBI fear of leaks drove decision on emails linked to Clinton: sources,1,3296,514,11/3/2016,-0.2,9.7,0.0395062081516
0,334,http://www.nytimes.com/2016/11/03/us/politics/presidential-election.html,./credible/r_783_PresidentialElection.txt,Presidential Election: Melania Trump and Bernie Sanders to the Rescue,1,3465,577,11/3/2016,0,8.5,0.0921810865402
0,767,http://www.reuters.com/article/us-usa-election-idUSKBN12X211,./credible/r_1054_TrumpClintonblastea.txt,Trump Clinton blast each other on character; Clinton rises in poll,2,6045,936,11/3/2016,0,15.8,0.999993681908
0,272,http://www.bbc.co.uk/news/entertainment-arts-37876829,./credible/r_328_MichaelBubledevastat.txt,Michael Buble devastated after son Noah diagnosed with cancer,0,3033,535,11/4/2016,0.2,12.2,0.999967843294
0,438,http://www.reuters.com/article/us-usa-election-intimidation-idUSKBN12Z2OM,./credible/r_1092_OhiojudgewarnsTrump.txt,Ohio judge warns Trump campaign as voter advocates score court wins,1,4107,646,11/4/2016,0,12.1,0.134434387088
0,626,http://www.abcnews.go.com/Politics/hint-momentum-clinton-issues-defining-factor-poll/story?id=43281152,./credible/r_99_HintofMomentumforClin.txt,Hint of Momentum for Clinton With Issues a Defining Factor (POLL),4,5135,826,11/4/2016,0,14.6,1.0
0,731,http://www.bbc.com/news/election-us-2016-37877391,./credible/r_243_USelection2016Trumpm.txt,US election 2016: Trump momentum forces new Clinton effort,0,5782,961,11/5/2016,0,19.1,0.960988968611
0,305,http://www.nytimes.com/2016/11/06/us/politics/donald-trump-rally.html,./credible/r_794_DonaldTrumpRushedOff.txt,Donald Trump Rushed Offstage by Secret Service Agents,2,3271,560,11/6/2016,-0.1,13.5,0.00281970389187
0,442,http://www.cbsnews.com/news/fbi-director-comey-congress-new-letter-hillary-clinton-emails-still-no-charges/,./credible/r_403_FBIdirectortoCongres.txt,FBI director to Congress: Still no charges recommended after latest Clinton emails reviewed,1,4122,672,11/6/2016,-0.1,12.2,0.999969363213
0,608,http://www.bbc.com/news/election-us-2016-37892138,./credible/r_213_NocriminalityinClint.txt,No criminality in Clinton emails,0,5046,812,11/6/2016,-0.2,18.4,0.0393046960235
0,698,http://www.foxnews.com/politics/2016/11/06/fbi-sends-letter-to-congress-saying-email-review-completed-decision-not-to-prosecute-clinton-stands.html,./credible/r_589_FBIsComeytellsCongre.txt,FBIs Comey tells Congress email review completed decision not to prosecute Clinton stands,0,5614,906,11/6/2016,-0.2,15,0.99999922514
0,896,http://www.bbc.co.uk/news/election-us-2016-37886291,./credible/r_285_USelection2016Trumpr.txt,US election 2016: Trump rushed off stage by security,0,7466,1262,11/6/2016,0,22.1,0.0116375954822
0,81,http://www.fox29.com/news/local-news/215966212-story,./credible/r_623_WheretogetElectionDa.txt,Where to get Election Day freebies and deals,0,1623,286,11/7/2016,0.2,6.4,1.0
0,86,http://www.cnn.com/2016/11/06/politics/trump-now-its-up-to-the-american-people-to-deliver-justice/,./credible/r_510_TrumpNowitsuptotheAm.txt,Trump: Now its up to the American people to deliver justice,1,1707,278,11/7/2016,-0.3,7.6,0.972297370434
0,132,http://www.abcfoxmontana.com/story/33652751/abc-fox-montana-join-us-for-election-day-2016,./credible/r_646_ABCFOXMontanaJoinusf.txt,ABC FOX Montana; Join us for Election Day 2016 - ABC FOX Montana Local News Weather Sports KTMF | KWYB,1,2174,375,11/7/2016,0.2,6.5,0.99998691678
0,186,http://www.fox29.com/news/local-news/215962431-story,./credible/r_655_CrowdsflocktoClinton.txt,Crowds flock to Clinton rally at Independence Hall,0,2494,433,11/7/2016,0,7.6,0.00177240255289
0,259,http://www.abcnews.go.com/Politics/chaffetz-comey-told-email-review-changed-fbi-view/story?id=43343183,./credible/r_74_FBISaysReviewofNewEma.txt,FBI Says Review of New Emails Does Not Change Conclusion From Summer,2,2939,463,11/7/2016,-0.3,7,0.0027858868707
0,488,http://www.reuters.com/article/us-usa-justice-comey-idUSKBN1322K6,./credible/r_1033_FBIagentslawmakersh.txt,FBI agents lawmakers hammer Comey over Clinton emails inquiry,1,4362,696,11/7/2016,-0.3,12.5,0.000813934952021
0,27,http://www.fox4news.com/politics/216246291-story,./credible/r_609_GeorgeWLauraBushdidn.txt,George W & Laura Bush didnt vote for Trump or Clinton,0,1090,171,11/8/2016,0,3.9,0.222435864102
0,61,http://www.fox4news.com/news/216173954-story,./credible/r_629_DallasCountyelection.txt,Dallas County election judges death delays poll opening,0,1425,241,11/8/2016,-0.1,3.8,0.00025795266265
0,133,http://www.fox13news.com/news/politics/216313049-story,./credible/r_648_LIVERESULTSFOX13call.txt,LIVE RESULTS: FOX 13 calls Florida for Trump,0,2174,362,11/8/2016,0,7.3,0.00807530712336
0,230,http://www.cbsnews.com/news/election-2016s-price-tag-6-8-billion/,./credible/r_432_Election2016spriceta.txt,Election 2016s price tag: $68 billion,1,2766,425,11/8/2016,0,7,0.999961256981
0,969,http://www.bbc.com/news/world-us-canada-35356941,./credible/r_319_USelection2016Allyou.txt,US election 2016: All you need to know,0,8623,1462,11/8/2016,0,31.7,0.999768584967
0,8,http://www.fox13news.com/news/politics/216436482-story,./credible/r_603_VladimirPutingivesth.txt,Vladimir Putin gives thumps-up to Trump victory,0,801,122,11/9/2016,0.3,1.8,0.985056072474
0,21,http://www.fox8live.com/story/33673796/angry-trump-protesters-march-downtown-vandalize-buildings,./credible/r_659_AngryTrumpprotesters.txt,Angry Trump protesters march downtown vandalize buildings - FOX 8 WVUE New Orleans News Weather Sports Social,1,1016,166,11/9/2016,-0.1,2.2,0
0,24,http://www.cnn.com/2016/11/09/politics/clinton-votes-african-americans-latinos-women-white-voters/,./credible/r_439_HowHillaryClintonlos.txt,How Hillary Clinton lost,1,1076,170,11/9/2016,-0.1,3,0.961678236723
0,213,http://www.fox8live.com/story/33671257/california-sessessionists-call-for-calexit-after-trump-elected,./credible/r_615_Californiasecessioni.txt,California secessionists call for Calexit after Trump elected - FOX 8 WVUE New Orleans News Weather Sports Social,1,2707,437,11/9/2016,0,6.5,0.994149565697
0,226,http://www.fox4news.com/news/217249367-story,./credible/r_607_ClintonblamesFBIdire.txt,Clinton blames FBI director for presidential election loss in campaign donor call,0,2751,435,11/9/2016,-0.3,7.1,0.00222579855472
0,281,http://www.bbc.com/news/election-us-2016-37917345,./credible/r_250_Election2016Republic.txt,Election 2016: Republicans retain House and Senate,0,3089,494,11/9/2016,0,8.2,0.995682060719
0,339,http://www.abcnews.go.com/Business/us-stocks-volatile-donald-trump-election-upset/story?id=43415323,./credible/r_102_ReconciliationandRel.txt,Reconciliation and Relief Spurs Market Rally in the Wake of Donald Trump Win,2,3503,563,11/9/2016,0.1,6.1,0.990998536348
0,351,http://www.bbc.co.uk/news/business-37917842,./credible/r_312_USElection2016Asiama.txt,US Election 2016: Asia markets jolted by Trump win,0,3566,604,11/9/2016,0,12,0
0,387,http://www.bbc.co.uk/news/election-us-2016-37928171,./credible/r_273_USelection2016WhyRus.txt,US election 2016: Why Russia is celebrating Trump win,2,3807,594,11/9/2016,0,11.1,0.184644162655
0,435,http://www.bbc.co.uk/news/business-37921036,./credible/r_291_USElection2016Market.txt,US Election 2016: Markets meltdown fails to materialise,0,4104,695,11/9/2016,0,14,0.999991446733
0,588,http://www.bbc.co.uk/news/election-us-2016-37918972,./credible/r_295_Canadareactstothepro.txt,Canada reacts to the prospect of a President Trump,2,4952,797,11/9/2016,0.1,17.1,0.998428612947
0,812,http://www.reuters.com/article/us-usa-election-trump-congress-idUSKBN13416D,./credible/r_1049_TrumpUSCongresswill.txt,Trump US Congress will agree on some issues long-term questions loom,2,6407,1027,11/9/2016,0,15.5,1.0
0,964,http://www.cbsnews.com/news/cbs-news-exit-polls-how-donald-trump-won-the-us-presidency/,./credible/r_335_CBSNewsExitPollsHowD.txt,CBS News Exit Polls: How Donald Trump won the US presidency,0,8557,1426,11/9/2016,0,26.4,1.0
0,991,http://www.nytimes.com/2016/11/09/us/politics/hillary-clinton-donald-trump-president.html,./credible/r_672_DonaldTrumpIsElected.txt,Donald Trump Is Elected President in Stunning Repudiation of the Establishment,2,9348,1511,11/9/2016,0,27.8,0
0,1059,http://www.washingtonpost.com/politics/how-donald-trump-broke-the-old-rules-of-politics--and-won-the-white-house/2016/11/09/f3190498-a5e1-11e6-8fc0-7be8f848c492_story.html,./credible/r_815_HowDonaldTrumpbroket.txt,How Donald Trump broke the old rules of politics — and won the White House,10,15394,2548,11/9/2016,0,30.8,0
0,41,http://www.fox13news.com/news/local-news/217859760-story,./credible/r_647_IsPlannedParenthooda.txt,Is Planned Parenthood affiliate fueling anti-Trump protests?,0,1252,203,11/10/2016,0.1,3.4,0.00469183828682
0,65,http://www.fox4news.com/trending/216783699-story,./credible/r_622_TheSimpsonstoaddress.txt,The Simpsons to address Trump presidency prediction in new episode,0,1447,252,11/10/2016,0,6.2,0.908534020185
0,110,http://www.fox10phoenix.com/news/arizona-news/216782324-story,./credible/r_661_Donutcontroversyforl.txt,Donut controversy for local Dunkin Donuts,0,1983,350,11/10/2016,0,5.3,0
0,157,http://www.abcnews.go.com/Politics/donald-trump-jimmy-kimmel-past-pro-clinton-comments/story?id=39384584,./credible/r_39_DonaldTrumptoJimmyKim.txt,Donald Trump to Jimmy Kimmel: My Past Pro-Clinton Comments Were a Little Bit Insincere,2,2308,389,11/10/2016,0,10.8,0.99997100234
0,290,http://www.reuters.com/article/us-usa-election-wall-idUSKBN135175,./credible/r_1081_HouseRepublicanstes.txt,House Republicans test Trump on his US-Mexico wall,1,3144,493,11/10/2016,0.1,7.5,0.99999448657
0,319,http://www.reuters.com/article/us-usa-election-russia-trump-idUSKBN1351RJ,./credible/r_1074_Russiasaysitwasinto.txt,Russia says it was in touch with Trumps campaign during election,1,3370,524,11/10/2016,0,10.7,0.801885336637
0,417,http://www.reuters.com/article/us-usa-election-climatechange-idUSKBN1351QT,./credible/r_1087_Trumpcouldpulloutof.txt,Trump could pull out of global climate accord in a year: lawyers,1,3983,649,11/10/2016,0.1,10.6,0.999476909637
0,502,http://www.foxnews.com/us/2016/11/10/trump-protests-intensify-as-doubts-swirl-about-spontaneity.html,./credible/r_555_Trumpprotestsintensi.txt,Trump protests intensify as doubts swirl about spontaneity,1,4457,681,11/10/2016,0,13,0
0,594,http://www.foxnews.com/politics/2016/11/10/obama-trump-meet-at-white-house-discuss-transition-power.html,./credible/r_531_ObamaTrumpmeetatWhit.txt,Obama Trump meet at White House discuss transition of power,0,4981,781,11/10/2016,0.1,13.4,1.0
0,595,http://www.cnn.com/2016/11/10/politics/steve-bannon-trump-chief-of-staff/,./credible/r_517_Trumpstronglyconside.txt,Trump strongly considering Steve Bannon for chief of staff,3,4985,814,11/10/2016,0.2,12.5,0.999999761581
0,684,http://www.reuters.com/article/us-usa-election-obamacare-analysis-idUSKBN135171,./credible/r_1082_Trumppromisedtorepe.txt,Trump promised to repeal Obamacare Now what?,1,5543,884,11/10/2016,-0.1,15.1,0.999936491251
0,751,http://www.nytimes.com/2016/11/10/world/americas/as-donald-trump-took-the-lead-canadas-immigration-website-buckled.html,./credible/r_789_AsAmericansLookNorth.txt,As Americans Look North to Flee Donald Trump Canada Peers Back in Worry,2,5921,991,11/10/2016,0,21.5,0.999939650297
0,796,http://www.washingtonpost.com/news/the-switch/wp/2016/11/10/how-donald-trump-will-dismantle-obamas-internet-legacy/,./credible/r_913_HowDonaldTrumpcouldd.txt,How Donald Trump could dismantle net neutrality and the rest of Obama’s Internet legacy,6,6313,988,11/10/2016,-0.3,23.4,0.956856369972
0,838,http://www.nytimes.com/2016/11/10/us/politics/republicans-congress-paul-ryan.html,./credible/r_755_RepublicansinCongres.txt,Republicans in Congress Plan Swift Action on Agenda With Donald Trump,1,6702,1103,11/10/2016,0,19.9,0.999921828508
0,839,http://www.bbc.com/news/election-us-2016-37932231,./credible/r_155_DonaldTrumpandBarack.txt,Donald Trump and Barack Obama meet at White House,0,6730,1062,11/10/2016,0,20.8,0.986539781094
0,953,http://www.bbc.co.uk/news/election-us-2016-37922961,./credible/r_308_WhatlinksTrumpsvicto.txt,What links Trumps victory and Brexit?,3,8409,1423,11/10/2016,0,28.8,0.092872351408
0,1004,http://www.nytimes.com/2016/11/10/world/americas/mexico-donald-trump-peso.html,./credible/r_792_MexicoBracesfortheFa.txt,Mexico Braces for the Fallout of a Trump Presidency,3,9894,1618,11/10/2016,0,33.8,0.00373615068384
0,1041,http://www.reuters.com/article/us-usa-election-idUSKBN1320IQ,./credible/r_960_ClintonObamapledgeun.txt,Clinton Obama pledge unity behind Trump presidency,2,12366,1934,11/10/2016,0.1,33.7,0.998768895864
0,1051,http://www.cnn.com/2016/11/10/politics/election-results-reaction-streets/,./credible/r_466_ProtesterstargetTrum.txt,Protesters target Trump buildings in massive street rallies,3,13622,2169,11/10/2016,-0.1,46.7,0.0
0,127,http://www.abcnews.go.com/Politics/donald-trump-replaces-chris-christie-mike-pence-head/story?id=43474352,./credible/r_98_DonaldTrumpReplacesCh.txt,Donald Trump Replaces Chris Christie With Mike Pence as Head of Transition Team,6,2154,353,11/11/2016,0.4,8.2,0.999989926815
0,164,http://www.fox13news.com/news/local-news/217046493-story,./credible/r_612_USFstudentimmigrantf.txt,USF student immigrant fears deportation under Trump,0,2354,378,11/11/2016,0,7.5,0
0,202,http://www.bbc.com/news/election-us-2016-37955321,./credible/r_266_MikePencereplacesChr.txt,Mike Pence replaces Chris Christie to lead Trump team,0,2634,416,11/11/2016,0,8.3,0.0362842902541
0,385,http://www.abcnews.go.com/Politics/obama-trump-meet-white-house/story?id=43428402,./credible/r_4_PresidentObamaCallsCon.txt,President Obama Calls Conversation With Donald Trump Excellent,4,3801,636,11/11/2016,0.2,14,1.0
0,616,http://www.nytimes.com/2016/11/11/world/europe/trump-campaign-russia.html,./credible/r_775_RussianOfficialsWere.txt,Russian Officials Were in Contact With Trump Allies Diplomat Says,1,5086,797,11/11/2016,0,16.2,1.0
0,632,http://www.bbc.com/news/election-us-2016-37946231,./credible/r_180_TrumppresidencyProte.txt,Trump presidency: Protests turn violent in Portland Oregon,0,5173,815,11/11/2016,0.1,19.9,0
0,836,http://www.washingtonpost.com/news/powerpost/wp/2016/11/11/is-paul-ryan-already-eyeing-medicare-cuts/,./credible/r_926_IsPaulRyanalreadyeye.txt,Is Paul Ryan already eyeing Medicare cuts?,3,6700,1073,11/11/2016,0,16.1,1.0
0,876,http://www.abcnews.go.com/US/hundreds-high-school-students-san-francisco-area-stage/story?id=43449217,./credible/r_38_AntiTrumpProtestsSwee.txt,Anti-Trump Protests Sweep the Nation for a Second Night,2,7159,1111,11/11/2016,0,25.4,0
0,498,http://www.nytimes.com/2016/11/12/world/middleeast/donald-trump-syria.html,./credible/r_811_DonaldTrumpLikelytoE.txt,Donald Trump Likely to End Aid for Rebels Fighting Syrian Government,1,4444,733,11/12/2016,0,14.8,0.943478822708
0,826,http://www.bbc.com/news/election-us-2016-37953528,./credible/r_270_TrumpObamacarekeypro.txt,Trump: Obamacare key provisions to remain,0,6603,1058,11/12/2016,0,17.2,0.999997019768
0,883,http://www.nytimes.com/2016/11/12/us/politics/trump-cabinet.html,./credible/r_761_VicePresidentElectPe.txt,Vice President-Elect Pence to Take Over Trump Transition Effort,3,7284,1186,11/12/2016,0,21.1,0.999998927116
0,913,http://www.reuters.com/article/us-usa-election-idUSKBN13628K,./credible/r_1052_Trumppackstransitio.txt,Trump packs transition team with loyalists and family,2,7757,1202,11/12/2016,0.1,20.3,0.999999582767
